-81.682,36.667,Beartree,NF,276.783.5196/540.265.5100,NH DP DW SH RS PA ,VA,Damascus
-76.581,37.776,Belle Isle State Park,SP,804.462.5030,E DP FT DW SH RS PA ,VA,Lancaster
-78.439,38.527,Big Meadows - Shenandoah National Park,NP,540.999.3231,NH DP DW SH RS PA ,VA,Stanley
-79.884,38.069,Blowing Springs,NF,540.839.2521/540.265.5100,NH DP DW NR L$ ,VA,Covington
-79.974,37.985,Bolar Mountain,NF,540.839.2521/540.265.5100,E DP DW SH RS ,VA,Covington
-82.295,37.29,Breaks InterState Park,SP,540.865.4413,E RS ,VA,Haysi
-78.518,38.731,Camp Roosevelt,NF,540.839.2521/540.265.5100,NH DP NR L$ ,VA,Luray
-82.679,37.102,Cane Patch,NF,276.328.2931/540.265.5100,E DP DW SH NR ,VA,Pound
-79.534,37.574,Cave Mountain Lake,NF,540.291.2188/540.265.5100,NH DP DW SH RS PA ,VA,Natural Bridge Station
-82.922,36.802,Cave Springs,NF,276.328.2931/540.265.5100,E DP SH NR ,VA,Dryden
-76.748,37.14,Chippokes Plantation State Park,SP,757.294.3182,E DP DW SH RS PA ,VA,Surry
-80.624,37.062,Claytor Lake State Park,SP,540.643.2500,E DP 35ft DW SH RS PA ,VA,Dublin
-81.225,36.763,Comers Rock,NF,276.783.5196/540.265.5100,NH NR L$ ,VA,Speedwell
-79.802,37.897,Douthat State Park,SP,540.862.8100,E DP DW SH RS PA ,VA,Millboro
-78.331,38.925,Elizabeth Furnace,NF,540.984.4101/540.265.5100,NH DP FT DW SH NR ,VA,Front Royal
-80.108,36.798,Fairy Stone State Park,SP,540.930.2424,E DP DW SH RS PA ,VA,Stuart
-76.052,36.918,First Landing State Park,SP,757.412.2300,E DP 45ft DW SH RS PA ,VA,Virginia Beach
-81.485,36.639,Grayson Highlands State Park,SP,540.579.7092,E DP DW SH RS PA ,VA,Mouth Of Wilson
-81.542,36.688,Grindstone,NF,276.783.5196/540.265.5100,E DP SH RS PA ,VA,Troutdale
-79.822,38.099,Hidden Valley,NF,540.839.2521/540.265.5100,NH DP NR L$ ,VA,Warm Springs
-82.622,36.89,High Knob,NF,276.328.2931/540.265.5100,NH DP DW SH NR L$ ,VA,Norton
-78.639,37.396,Holliday Lake State Park,SP,434.248.6308,E DP DW SH RS PA ,VA,Appomattox
-79.135,38.46,Hone Quarry,NF,/540.265.5100,NH DP NS NR L$ ,VA,Harrisonburg
-81.525,36.871,Hungry Mother State Park,SP,540.781.7400,WES DP 35ft DW SH RS PA ,VA,Marion
-81.491,36.723,Hurricane,NF,276.783.5196/540.265.5100,NH DW SH NR ,VA,Sugar Grove
-78.798,37.624,James River State Park,SP,434.933.4355,WE DP FT DW SH RS PA ,VA,Wingina
-75.975,37.174,Kiptopeke State Park,SP,757.331.2267,WES DP DW SH RS PA ,VA,Cape Charles
-77.824,38.115,Lake Anna State Park,SP,540.854.5503,WE DP DW SH RS PA ,VA,Spotsylvania
-78.477,38.436,Lewis Mountain - Shenandoah National Park,NP,540.999.3273,NH DW SH NR ,VA,Stanardsville
-78.444,38.867,Little Fort OHV,NF,540.984.4101/540.265.5100,NH ND VT NS NR N$ ,VA,Fort Valley
-78.669,38.246,Loft Mountain - Shenandoah National Park,NP,434.823.4675,NH DP DW SH RS PA ,VA,Crozet
-78.294,38.751,Mathews Arm - Shenandoah National Park,NP,540.999.3132,NH RS PA ,VA,Rileyville
-79.922,38.013,Mcclintic Point,NF,540.839.2521/540.265.5100,NH ND NS RS L$ ,VA,Warm Springs
-79.97,37.934,Morris Hill,NF,540.962.2214/540.265.5100,NH DP DW SH RS PA ,VA,Hot Springs
-82.735,36.702,Natural Tunnel State Park,SP,540.940.2674,E DP DW SH RS PA ,VA,Duffield
-79.586,37.542,North Creek,NF,540.291.2188/540.265.5100,NH ND VT DW NS NR L$ ,VA,
-79.207,38.339,North River,NF,/540.265.5100,NH ND NS NR L$ ,VA,Staunton
-77.417,38.6,Oak Ridge - Prince William Forest Park,NP,703.221.7181,NH 32ft NR ,VA,Manassas
-78.53,36.628,Occoneechee State Park,SP,804.374.2210,E DP DW SH RS PA ,VA,Clarksville
-79.265,37.748,Oronoco,NF,540.291.2188/540.265.5100,NH ND VT NW NS NR N$ ,VA,Oronoco
-79.339,37.574,Otter Creek - Blue Ridge Parkway,NP,828.298.0398,NH DP 30ft NR ,VA,Monroe
-79.602,37.442,Peaks of Otter - Blue Ridge Parkway,NP,540.586.7321,NH DP RS PA ,VA,Bedford
-77.572,37.366,Pocahontas State Park,SP,804.796.4255,E DP 45ft DW SH RS PA ,VA,Chesterfield
-77.352,38.603,Prince William Forest RV Campground,NP,703.221.2474,WES DP FT DW SH RS ,VA,Dumfries
-81.426,36.746,Raccoon Branch,NF,276.783.5196/540.265.5100,E DP RS PA ,VA,Sugar Grove
-81.07,36.836,Raven Cliff,NF,276.783.5196/540.265.5100,NH ND NS NR L$ ,VA,Cripple Creek
-79.952,37.226,Roanoke Mountain - Blue Ridge Parkway,NP,828.298.0398,NH NR ,VA,Roanoke
-80.345,36.833,Rocky Knob - Blue Ridge Parkway,NP,828.298.0398,NH 30ft NR ,VA,Floyd
-78.307,38.855,Shenandoah River - Guest State Park,SP,540.622.6840,WE 60ft FT DW SH RS PA ,VA,Front Royal
-79.01,37.92,Sherando Lake - Family Campground,NF,540.839.2521/540.265.5100,E DP DW SH RS PA ,VA,Lyndhurst
-79.595,37.09,Smith Mountain Lake,SP,540.291.2188,E DP DW SH RS PA ,VA,Huddleston
-78.668,36.699,Staunton River State Park,SP,804.572.4623,E DP DW SH RS PA ,VA,Scottsburg
-80.219,37.601,Steel Bridge,NF,540.864.5195/540.265.5100,NH NR ,VA,
-81.181,37.01,Stony Fork,NF,276.783.5196/540.265.5100,E DP 45ft DW SH NR PA ,VA,Wytheville
-80.077,37.605,The Pines,NF,540.864.5195/540.265.5100,NH ND NS NR N$ ,VA,New Castle
-79.211,38.366,Todd Lake,NF,/540.265.5100,NH DP DW SH NR ,VA,West Augusta
-78.272,37.206,Twin Lakes State Park,SP,804.392.3435,E DP DW SH RS PA ,VA,Burkeville
-80.886,37.198,Walnut Flats,NF,540.552.4641/540.265.5100,NH ND NS NR N$ ,VA,Holly Brook
-76.868,38.165,Westmoreland State Park,SP,804.493.8821,E DP DW SH RS PA ,VA,Montross
-80.492,37.43,White Rocks,NF,540.552.4641/540.265.5100,NH DP NS NR L$ ,VA,Simmonsville
-83.631,36.602,Wilderness Road - Cumberland Gap National Park,NP,606.248.2817,E DP FT DW SH NR L$ ,VA,Ewing
-72.632,44.052,Allis State Park,SP,802.276.3175,NH DP DW NS NR ,VT,Randolph
-72.269,44.288,Big Deer State Park,SP,802.584.3822,NH DP SH RS ,VT,Groton
-73.231,43.659,Bomoseen State Park,SP,802.265.4242,NH DP SH RS ,VT,Fair Haven
-73.072,43.906,Branbury State Park,SP,802.247.5925,NH DP SH RS ,VT,Salisbury
-71.857,44.796,Brighton State Park,SP,802.723.4360,NH DP SH RS ,VT,Island Pond
-73.205,44.772,Burton Island,SP,802.524.6353,NH DP DW SH RS ,VT,St Albans Bay
-73.358,44.181,Button Bay State Park,SP,802.475.2377,NH DP FT DW SH RS ,VT,Vergennes
-72.699,43.551,Calvin Coolidge State Park,SP,802.672.3612,NH DP SH RS ,VT,Plymouth
-72.873,44.958,Carmi State Park,SP,802.933.8383,NH DP SH RS ,VT,Enosburg Falls
-72.911,43.825,Chittenden Brook,NF,802.767.4261/802.747.6700,NH NR ,VT,Rochester
-73.411,44.055,DAR State Park,SP,802.759.2354,NH DP FT DW SH RS ,VT,Addison
-72.54,44.536,Elmore State Park,SP,802.888.2982,NH DP SH RS ,VT,Lake Elmore
-73.009,43.278,Emerald Lake State Park,SP,802.362.1655,NH DP SH RS ,VT,East Dorset
-72.567,42.824,Fort Dummer State Park,SP,802.254.2610,NH DP 40ft SH RS ,VT,Brattleboro
-72.81,43.674,Gifford Woods State Park,SP,802.775.5354,NH DP SH RS ,VT,Killington
-73.295,44.688,Grand Isle State Park,SP,802.372.4300,NH DP 40ft SH RS ,VT,Grand Isle
-72.821,43.351,Greendale,NF,802.362.2307/802.747.6700,NH NR ,VT,Weston
-72.952,43.046,Grout Pond,NF,802.362.2307/802.747.6700,NH ND VT DW NS NR L$ ,VT,Stratton
-73.217,43.692,Half Moon Pond State Park,SP,802.273.2848,NH DP SH RS ,VT,Hubbardton
-72.892,43.253,Hapgood Pond,NF,802.362.2307/802.747.6700,NH DW SH RS ,VT,Manchester
-72.765,43.112,Jamaica State Park,SP,802.874.4600,NH DP SH RS ,VT,Jamaica
-72.768,44.39,Little River State Park,SP,802.244.7103,NH DP 40ft SH RS ,VT,Waterbury
-71.646,44.636,Maidstone State Park,SP,802.676.3930,NH DP SH RS ,VT,Guildhall
-72.813,42.851,Molly Stark State Park,SP,802.464.5460,NH DP SH RS ,VT,Wilmington
-73.027,43.919,Moosalamoo,NF,802.388.4362/802.747.6700,NH ND NS NR L$ ,VT,Ripton
-72.406,43.438,Mt. Ascutney State Park,SP,802.674.2060,NH DP 30ft SH RS ,VT,Windsor
-73.221,44.277,Mt. Philo State Park,SP,802.425.2390,NH FT SH RS ,VT,Charlotte
-72.289,44.32,New Discovery State Park,SP,802.426.3042,NH SH RS ,VT,Marshfield
-72.401,43.637,Quechee State Park,SP,802.295.2990,NH DP 40ft SH RS ,VT,White River Jct
-73.019,42.899,Red Mill Brook,NF,802.362.2307/802.747.6700,NH NR ,VT,Bennington
-72.254,44.246,Ricker Pond State Park,SP,802.584.3821,NH DP 40ft SH RS ,VT,Groton
-72.614,43.733,Silver Lake State Park,SP,802.234.9451,NH DP SH RS ,VT,Bethel
-72.788,44.559,Smugglers Notch State Park,SP,802.253.4014,NH DP DW SH RS ,VT,Stowe
-73.205,43.48,St. Catherine State Park,SP,802.287.9158,NH DP SH RS ,VT,Poultney
-72.273,44.28,Stillwater State Park,SP,802.584.3822,NH DP SH RS ,VT,Groton
-72.691,43.041,Townshend State Park,SP,802.365.7500,NH DW SH RS ,VT,Townsend
-72.839,44.53,Underhill State Park,SP,802.899.3022,NH ND FT NS RS ,VT,Underhill Center
-72.408,43.391,Wilgus State Park,SP,802.674.5422,NH DP SH RS ,VT,Ascutney
-73.039,42.89,Woodford State Park,SP,802.447.7169,NH DP SH RS ,VT,Bennington
-81.071,37.855,Army Camp - New River National Scenic River,NP,304.465.0508,NH ND VT NW NS NR ,WV,Layland
-80.065,39.04,Audra State Park,SP,304.457.1162,NH DP SH NR ,WV,Belington
-80.949,38.005,Babcock State Park,SP,304.438.3004,E DP DW SH RS ,WV,Danese
-79.679,38.93,Bear Heaven,NF,304.478.3251/304.636.1800,NH ND NS NR L$ ,WV,Elkins
-80.094,38.101,Beaver Creek - Watoga State Park,SP,304.799.4087,E DW SH RS ,WV,White Sulphur Springs
-82.345,38.308,Beech Fork State Park,SP,304.522.0303,E DP 40ft DW SH RS ,WV,Barboursville
-79.238,38.89,Big Bend,NF,304.478.3251/304.636.1800,NH DP SH RS ,WV,Cabins
-80.524,38.296,Big Rock,NF,304.846.2695/304.636.1800,NH ND NS NR L$ ,WV,Richwood
-79.853,38.27,Bird Run,NF,304.799.4334/304.636.1800,NR ,WV,Dunmore
-80.49,38.338,Bishop Knob,NF,304.846.2695/304.636.1800,NH ND NS NR L$ ,WV,Cowen
-79.495,39.112,Blackwater Falls State Park,SP,304.259.5216,E DP DW SH RS ,WV,Davis
-80.269,37.92,Blue Bend,NF,304.799.4334/304.636.1800,NH DW SH NR L$ ,WV,White Sulphur Springs
-81.129,37.516,Blue Jay - Camp Creek State Park,SP,304.425.9481,NH PT DW RS ,WV,Camp Creek
-80.25,37.925,Blue Meadow,NF, ,NH FT DW NR NP ,WV,White Sulphur Springs
-80.936,37.618,Bluestone State Park,SP,304.466.2805,E DP DW SH RS ,WV,White Oak
-79.2,38.595,Brandywine,NF,/540.265.5100,NH DP DW SH NR ,WV,Brandywine
-79.108,38.747,Camp Run,NF,/540.265.5100,NH ND NS NR N$ ,WV,Milam
-79.462,39.027,Canaan Valley Resort State Park,SP,304.866.4121,E DP DW SH RS ,WV,Davis
-80.862,38.882,Cedar Creek State Park,SP,304.462.7158,E DP DW SH RS ,WV,Cedarville
-82.008,37.894,Chief Logan State Park,SP,304.792.7125,E DP DW SH RS ,WV,Logan
-80.442,38.325,Cranberry,NF,304.846.2695/304.636.1800,NH ND NS NR L$ ,WV,Dyer
-80.215,38.288,Day Run,NF,304.799.4334/304.636.1800,NH ND NS NR L$ ,WV,Marlinton
-81.072,37.853,Grandview/Glade - New River National Scenic River,NP,304.465.0508,NH ND VT NW NS NR ,WV,Beaver
-78.499,39.116,Hawk,NF,540.984.4101/540.265.5100,NH ND NS NR N$ ,WV,Intermont
-80.366,38.667,Holly River State Park,SP,304.493.6353,E DP DW SH RS ,WV,Hacker Valley
-79.602,39.18,Horseshoe,NF,304.478.3251/304.636.1800,E ND NS RS ,WV,Parsons
-79.705,38.579,Island,NF,304.456.3335/304.636.1800,NH ND NS NR N$ ,WV,Bartow
-79.692,38.74,Laurel Fork,NF,304.456.3335/304.636.1800,NH ND NS NR L$ ,WV,Glady
-81.134,37.505,Mash Fork - Camp Creek State Park,SP,304.425.9481,WE 40ft DW SH RS ,WV,Camp Creek
-80.005,38.012,Meadow Creek  - Lake Sherwood,NF,304.799.4334/304.636.1800,NH DP DW SH NR ,WV,Eastern
-80.355,37.618,Moncove Lake State Park,SP,304.772.3450,E DP DW SH NR ,WV,Gap Mills
-81.11,39.223,North Bend State Park,SP,304.643.2391,WE SH RS ,WV,
-80.007,38.009,Pine Run  - Lake Sherwood,NF,304.799.4334/304.636.1800,NH ND DW SH NR ,WV,Eastern
-80.995,37.533,Pipestem Resort State Park,SP,304.466.1800,E DP DW SH RS ,WV,Lerona
-79.968,38.102,Pocahontas,NF,304.799.4334/304.636.1800,NH ND NS NR L$ ,WV,Marlinton
-79.316,39.032,Red Creek,NF,304.478.3251/304.636.1800,NH ND NS NR L$ ,WV,Davis
-80.182,38.113,Riverside - Watoga State Park,SP,304.799.4087,E DW SH RS ,WV,Marlinton
-79.386,38.827,Seneca Shadows,NF,304.478.3251/304.636.1800,E DP DW SH RS PA ,WV,Seneca Rocks
-79.588,38.707,Spruce Knob Lake,NF,304.478.3251/304.636.1800,NH ND NS RS ,WV,Whitmer
-81.065,37.937,Stone Cliff - New River National Scenic River,NP,304.465.0508,NH ND VT NW NS NR ,WV,Oak Hill
-80.498,38.942,Stonewall Jackson State Park,SP,304.269.0523,E DP 40ft DW SH RS ,WV,Walkersville
-79.774,38.917,Stuart,NF,304.478.3251/304.636.1800,E DW SH RS ,WV,Elkins
-80.445,38.249,Summit Lake,NF,304.846.2695/304.636.1800,NH ND NS NR L$ ,WV,Richwood
-80.231,38.342,Tea Creek,NF,304.799.4334/304.636.1800,NH ND NS NR L$ ,WV,Marlinton
-80.578,40.542,Tomlinson Run State Park,SP,304.564.3651,E DW SH RS ,WV,New Cumberland
-78.734,38.953,Trout Pond,NF,540.984.4101/540.265.5100,E DP DW SH RS ,WV,Lost City
-81.428,37.622,Twin Falls Resort State Park,SP,304.294.4000,E DP DW SH RS ,WV,Mullens
-79.994,39.308,Tygart Lake State Park,SP,304.265.6148,E DP 40ft DW SH RS ,WV,Grafton
-80.975,37.846,War Ridge - New River National Scenic River,NP,304.465.0508,NH ND VT NW NS NR ,WV,Meadow Bridge
-80.012,38.007,West Shore - Lake Sherwood,NF,304.799.4334/304.636.1800,NH DW SH RS ,WV,Eastern
-78.689,38.925,Wolf Gap,NF,540.984.4101/540.265.5100,NH DP NR N$ ,WV,Wardensville
